latitude,longitude,stars,review_count,is_open,is_chain,Num_of_attributes_shared,RestaurantsPriceRange2,RestaurantsTakeOut_True,RestaurantsTakeOut_False,RestaurantsDelivery_True,RestaurantsDelivery_False,OutdoorSeating_True,OutdoorSeating_False,RestaurantsReservations_True,RestaurantsReservations_False,RestaurantsGoodForGroups_True,RestaurantsGoodForGroups_False,GoodForKids_True,GoodForKids_False,Nightlife,Bars,Sandwiches,American (Traditional),American (New),Fast Food,Breakfast & Brunch,Pizza,Burgers,Coffee & Tea,Mexican,Cafes,Seafood,Italian,Chicken Wings,Salad,Event Planning & Services,Latin American,Food Trucks,Specialty Food,Chinese,Delis,Sushi Bars,Desserts,Caterers,repeat_users,age,reviews_per_week,reactions_per_week,sentiment_score,review_length,user_stars,similar_restaurants_density,all_restaurants_density,relative_reviews_count,relative_reviews_per_week,relative_stars,relative_user_stars,relative_repeat_users,relative_price
27.9827578605,-82.5317635015,1.0,5,0,0,17,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.4986301369863013,0.0274079874706343,0.06029757243539546,-0.16796,57.2,1.0,10.0,47.0,-0.7994199234268441,-1.0503311978300398,-3.048104626097614,-2.0013099775353544,-0.5125295768676955,-1.4896905994842622
27.9686989,-82.5698137,4.5,9,1,0,11,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5.978082191780822,0.029928741092636577,0.02327790973871734,0.8231,54.666666666666664,5.0,2.0,20.0,-0.5485305797479582,-0.7647878320358955,1.052273583003294,0.9850045059202537,-0.6311009012805348,-1.9095718489925024
27.9972359,-82.579427,2.0,34,0,0,18,2,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.331506849315068,0.08893871449925261,0.15956651718983558,-0.1219352941176471,102.55882352941177,1.0,1.0,44.0,-0.2612852178188285,-0.5899012349420683,-1.4127179401503014,-1.6426706775404207,-0.5200633265775042,1.0465362369445672
27.9638334,-82.5224436,4.5,203,1,0,23,2,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,7.917808219178082,0.46329987452948557,1.0232120451693851,0.8483677725118481,120.6824644549763,5.0,5.0,75.0,0.023127117734145566,-0.23552950478166945,1.1955800954791287,1.1203103115487882,0.020996538938929363,0.151815603356142
28.0958662,-82.502369,3.5,27,1,0,16,2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,7.542465753424658,0.06533010715520221,0.029035603180089874,0.5048888888888889,60.074074074074076,4.0,3.0,33.0,-0.6238716344274879,-0.6115891802383825,0.12232168048309934,0.30265996338319107,-0.7434808801142617,0.5255883312276366
28.0443607,-82.5972683,3.0,8,0,0,18,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.3780821917808219,0.40579710144927533,1.1666666666666665,0.51975,113.625,3.0,4.0,26.0,-0.8728003648400229,-0.02201038414327918,-1.1141720290623116,-0.9799578870122228,-0.8261777496804644,-1.6475089420958282
27.9947662354,-82.4512786865,3.5,14,0,0,15,2,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.3232876712328765,0.11556603773584906,0.08254716981132076,0.5610642857142857,93.71428571428571,4.0,1.0,34.0,-0.47751647522044033,-0.42703916770546135,-0.5175861412658946,-0.16843532055316576,-0.46939409605156057,0.7867957924694431
28.1301406381,-82.365156365,2.5,13,0,0,12,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.2684931506849315,0.07627829002514669,0.041072925398155914,0.1490692307692308,102.0,3.0,1.0,39.0,-0.8987462048798641,-0.5568455813073631,-1.192065553033452,-0.45843363785640107,-0.6605724878038717,-1.264911064067352
27.960469,-82.441679,4.5,115,1,0,21,2,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.161643835616438,0.2517985611510791,0.7269314982796371,0.8681034782608693,106.66956521739131,5.0,42.0,105.0,-0.16459199411731082,-0.3986191030946652,1.018350154434631,0.991480385007726,-0.5221728979000397,0.5304781194129304
27.9651160784,-82.5212047678,2.5,11,1,0,16,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,11.967123287671233,0.0237215033887862,0.02587800369685767,0.23975454545454547,102.45454545454545,1.0,6.0,71.0,-0.7755564831040991,-0.7621553770311428,-1.4859164649743515,-2.7709598958081987,-0.6599509995980729,-1.5173416165766198
27.9421657,-82.4546783,2.5,47,0,0,19,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.591780821917808,0.10714285714285714,0.13392857142857142,0.4014041666666668,102.5,2.5,12.0,184.0,-0.35406843048951814,-0.5685983811436497,-1.5359425338989536,-1.3201052322704365,-0.31592487027485683,0.4276331856043514
28.096954,-82.5038868,3.5,47,1,1,25,2,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,10.791780821917808,0.07973421926910298,0.1378737541528239,0.7382979166666667,91.83333333333333,4.0,4.0,33.0,-0.4311023091830395,-0.5811797245227334,0.12232168048309934,0.30265996338319107,-0.5204366160799833,0.5255883312276366
28.0557869,-82.5040054,5.0,12,1,0,18,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,5.5479452054794525,0.04712584153288452,0.1196271361988607,0.8630692307692308,112.38461538461539,5.0,3.0,52.0,-0.8252495576407968,-0.7503914719155304,2.1314166275057467,1.27024336155465,-0.5865635052737206,0.6069769786668838
28.127899716,-82.3690927989,4.0,21,0,1,18,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,6.295890410958904,0.0670147954743255,0.0731070496083551,0.7753227272727273,90.36363636363636,4.0,2.0,37.0,-0.8332861774915247,-0.571434371769132,0.82572282384477,0.3628345851351726,-0.4887565926736417,-1.3587324409735149
28.0324123,-82.4524689,5.0,32,1,1,8,2,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.084931506849315,0.35610465116279066,1.75,0.9120714285714284,87.4,5.0,1.0,15.0,-0.391929215062746,0.08550191219016938,1.0786387432600122,0.6742317538500512,0.29214969987193695,1.4142135623730951
27.9612343316,-82.4637336883,4.5,1119,1,0,26,2,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,23.0,4.2,4.339847991313789,13.251357220412594,0.8043001751313489,92.5061295971979,5.0,3.0,50.0,2.015635585039151,2.3860220947709982,1.137159942476481,0.9705349117408439,1.0738622034088074,0.2643863511101741
27.9287912,-82.3379864,4.0,40,1,0,13,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-0.6273972602739726,3.632911392405063,7.886075949367088,0.6056097560975611,137.21951219512195,4.0,4.0,12.0,-0.7514576398328818,2.1908316493884583,0.3333333333333333,-0.07474350927519331,-0.5695093459780495,0.5773502691896258
27.9598166464,-82.5185054974,4.0,121,1,1,22,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,7.627397260273972,0.2786407766990291,0.5119741100323625,0.6082756097560974,105.52032520325203,4.0,13.0,86.0,-0.27731227375212447,-0.4199772995409298,0.540512339651488,0.15677973282612553,-0.4491818538809076,-1.5442770950429718
27.9040143,-82.5060998,3.5,7,0,1,15,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0465753424657533,0.06559571619812583,0.03748326639892905,0.5258857142857143,107.28571428571429,4.0,7.0,27.0,-0.7256034060256698,-0.624699888536879,0.41105415366029235,0.5760715294819265,-0.6571125098169497,-0.8944271909999159
28.066161,-82.501268,2.0,140,1,1,19,2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10.0,7.958904109589041,0.3299811439346323,0.6071653048397234,0.04509000000000001,102.87333333333333,1.0,3.0,51.0,0.2557047785003466,-0.3469259263124843,-2.113518476953279,-2.75358040177031,0.9547851718733206,0.6218576594691774
28.0688389,-82.6304281,4.0,104,1,0,13,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.654794520547945,0.5870607028753994,1.8059105431309903,0.774194285714286,96.75238095238095,5.0,1.0,17.0,-0.04341683013345365,0.648908402366391,0.7498701860656651,1.0606601717798214,-0.8398387664337815,0.7385489458759965
28.0321297,-82.4309998,4.5,44,1,0,16,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3.0,1.4547945205479451,0.39590854392298436,1.7942238267148016,0.7773936170212766,121.19148936170212,5.0,2.0,17.0,0.35831659479388395,2.322714604998495,1.8080537314925478,1.457669591491341,1.6636007837121163,0.8366600265340757
27.9340377118,-82.4831743816,4.5,13,0,0,22,2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3095890410958904,0.8053097345132744,0.7433628318584071,0.6382153846153847,63.30769230769231,5.0,3.0,99.0,-0.6152057670799257,-0.017823907454078254,1.2572926546570928,0.9834809768157021,-0.5545871095302293,0.2719641466102108
27.882296,-82.507124,3.5,30,1,1,17,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,7.191780821917808,0.0792920353982301,0.09168141592920355,0.5629375,55.53125,4.0,1.0,15.0,-0.4462618240704367,-0.7759177537444413,-0.5649940185898833,-0.3922322702763685,0.030233702757845017,1.0690449676496978
28.052172,-82.393023,3.5,54,0,0,19,2,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.810958904109589,0.5718608169440242,0.8154311649016641,0.5580870370370371,98.37037037037037,4.0,4.0,42.0,-0.21800976896580648,1.5391462009949797,0.07619393177594568,0.31072773313293284,-0.7646296877582701,0.9534625892455926
27.9980032604,-82.5636772197,3.0,94,0,0,19,2,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.0,10.046575342465754,0.19661848922825195,0.7311153531497137,0.45240776699029117,162.16504854368932,4.0,5.0,38.0,0.3256662464609958,0.11710954978731701,-0.534678389467314,0.2808279781508653,1.1738988413853713,1.0540925533894598
27.942242297,-82.3400769223,4.0,231,1,0,19,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,13.813698630136987,0.313061377245509,0.4623877245508982,0.6651225941422598,94.6276150627615,4.0,6.0,26.0,1.690101665704267,-0.1284724575777071,0.8320502943378437,0.3585726807972303,1.1381412633096308,0.8563488385776754
28.055217,-82.4419113,4.5,107,1,0,21,2,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3.2958904109589042,0.5109489051094891,1.39814200398142,0.7905890909090909,84.5909090909091,5.0,2.0,55.0,0.4787952410251321,0.8354749447299185,1.4396123926883593,1.0413170676045942,0.21924512323609097,0.6405126152203489
27.974353,-82.450953,4.5,80,1,0,17,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.1013698630136988,0.39957716701902746,1.0704721634954193,0.9176123456790118,97.48148148148148,5.0,1.0,8.0,0.9089954192476387,0.47000957428525375,0.4926646390821466,0.5773502691896258,0.2847473987257497,0.7745966692414834
27.9592948,-82.4975924,4.5,15,0,0,18,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.841095890410959,0.15625,0.6458333333333334,0.8002133333333333,65.86666666666666,5.0,6.0,52.0,-0.46365066062992205,-0.42984694116440686,0.9713978794702066,0.9839119941148378,-0.4564298078979253,-0.8283247669754628
27.9640468,-82.5216049,2.5,5,0,1,15,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,6.901369863013699,0.013894402540690751,0.00833664152441445,0.54108,60.6,3.0,4.0,75.0,-0.7811766254791143,-0.7498734816637544,-1.4612645611411574,-0.8224243327554689,-0.6420520591325252,-1.4747801468882376
27.940652,-82.455311,3.5,365,1,0,27,2,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,10.0,0.6682704482147379,1.3365408964294758,0.5662238726790448,97.58355437665783,4.0,45.0,173.0,1.4448923167795988,0.5206342470618182,-0.08756539441779759,0.20763784679082709,1.6649007378332408,0.4352843872064753
27.9802230751,-82.4849365866,1.5,8,1,1,17,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,7.838356164383562,0.017693522906793047,0.008846761453396523,-0.16846250000000002,128.5,1.0,5.0,24.0,-0.5213556404887378,-0.6155093964426308,-1.7888543819998317,-1.670040967190347,-0.4744451126495674,-0.5773502691896258
27.9664613855,-82.4847530044,4.5,9,1,0,15,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,9.306849315068494,0.0181190681622088,0.0362381363244176,0.9029222222222223,94.44444444444444,5.0,3.0,31.0,-0.4551338796608242,-0.8588573916031477,0.6063390625908318,0.6069109849750701,-0.5111770624256241,0.9074852129730303
28.031553,-82.426938,2.5,14,1,0,19,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.054794520547945,0.03464121597737716,0.012371862849063272,0.3710857142857143,102.35714285714286,2.0,1.0,25.0,-0.5002164033860247,-0.643627903765401,-0.4685212856658182,-0.6800604525048979,-0.8474034261318018,0.8864052604279183
28.0695611,-82.436089,4.0,18,1,0,13,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.419178082191781,0.059857482185273155,0.06318289786223277,0.6704611111111112,69.55555555555556,5.0,7.0,58.0,-0.5226940829049231,-0.5751457103941973,0.5900231836541375,0.9895119917419227,-0.5271852497341122,-0.7300956427599693
28.0679654,-82.460365,3.5,15,1,0,9,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,8.523287671232877,0.03388189738625363,0.05421103581800581,0.6755066666666667,72.4,4.0,1.0,12.0,-0.3840669243406463,-0.7556736029118905,-0.6361464251628645,-0.5773502691896258,-0.30151134457776363,-0.8451542547285167
28.0538042,-82.4467522,3.5,341,1,0,21,2,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.0,11.983561643835616,0.5300534759358289,0.5540106951871657,0.5223901129943498,89.26553672316385,4.0,1.0,39.0,2.989937462697711,0.74127891530391,0.27484462582579944,0.4001667709057241,2.7688746209726918,0.7071067811865474
28.09983,-82.399827,3.0,66,1,0,17,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,8.512328767123288,0.13883955002960333,0.13262285375962107,0.34357761194029857,67.25373134328358,4.0,1.0,6.0,-0.39183813021550856,-0.5644051911956934,-0.9615239476408235,0.0,-0.41146108653630215,0.4472135954999582
28.0512559,-82.4507972,3.5,6,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,4.2164383561643834,0.02278893109061313,0.007596310363537711,0.5130666666666667,56.0,4.0,4.0,31.0,-0.7070999853669343,-0.9218679302999667,0.0686600431991962,0.2559177811136261,-0.618577246104754,0.6396021490668312
28.0895151,-82.4591216,4.0,57,1,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,1.263013698630137,0.5335085413929042,1.425755584756899,0.6480724137931034,99.56896551724138,5.0,2.0,24.0,-0.21743868775483238,0.5835697715253444,0.473803541479343,0.749133448584115,-0.43103962940828583,-0.7745966692414834
27.9030326,-82.5054458,4.5,66,0,0,17,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.273972602739726,0.9935483870967742,0.6623655913978495,0.8648818181818186,92.4090909090909,5.0,5.0,28.0,-0.11999022689714614,1.329952416475191,1.4610697648247364,1.2721867753820202,-0.6473542883509861,1.0741723110591495
27.9611161408,-82.4409069127,3.0,191,1,0,29,2,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,14.665753424657535,0.25763802036805433,0.44148651063069505,0.47576310679611655,124.00485436893204,3.0,7.0,103.0,0.06974381269891536,-0.3797590130035735,-0.8752194542003228,-0.7813928414220436,1.3286702258564898,0.522526274808424
27.9747894412,-82.4844383402,2.0,18,1,1,16,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.367123287671232,0.03526448362720403,0.04897844948222782,-0.08573888888888888,96.66666666666667,1.0,1.0,33.0,-0.4380085922825574,-0.6292481516496431,-1.5627516862139375,-1.9249957112999423,-0.5011664828809692,-0.8062257748298552
28.0072788,-82.4138533,3.5,51,1,0,18,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,9.556164383561644,0.10144927536231885,0.2508563899868248,0.6058454545454548,97.4,5.0,1.0,4.0,0.06826769640957112,-0.1831531801126548,-1.507556722888818,0.5773502691896258,1.1832159566199232,0.5773502691896258
28.0320361,-82.402878,3.5,173,0,0,21,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,13.715068493150685,0.2544946064722333,0.9326807830603276,0.5400236263736269,94.84615384615384,4.0,4.0,30.0,2.192589183579668,0.08013849577269541,-0.7098281771887516,-0.22709318232146378,3.3686051342565406,-1.3142574813455419
27.93243,-82.506687,4.0,68,1,0,19,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,10.441095890410958,0.1206896551724138,0.253448275862069,0.6659885714285715,87.48571428571428,4.0,4.0,79.0,-0.30431349563213006,-0.51408166307797,0.4021998332699221,-0.012822620590822325,-0.35630719756918877,-1.139901881468883
28.0659398082,-82.5065359846,3.5,108,1,0,22,2,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,13.627397260273973,0.15234822451317295,0.42764413898434517,0.5525745614035089,116.52631578947368,4.0,3.0,51.0,-0.03571295789110987,-0.6749136175655776,-0.040644586095255224,0.2556896087358145,0.26653013631799405,0.6218576594691774
27.9604468,-82.4381895,3.0,30,1,0,18,2,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-0.27945205479452057,1.1071428571428572,1.0357142857142858,0.6014387096774194,158.29032258064515,3.0,40.0,101.0,-0.448993133086309,1.1090767395345085,-0.8811481828317805,-0.7667330710602337,-0.42774779220329107,0.5291067161269938
28.0253349,-82.5037008,3.0,7,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6054794520547944,0.05152471083070452,0.08096740273396424,0.6547999999999999,116.14285714285714,3.0,9.0,40.0,-0.5665402053626081,-0.7267155318369163,-0.9834699358669272,-0.9400891101752749,-0.47607181737625176,-1.2339053944782485
28.139999803,-82.3575468852,4.5,34,1,0,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7506849315068493,0.4168126094570928,0.9807355516637478,0.6834176470588238,66.88235294117646,5.0,1.0,21.0,-0.2771430795038078,0.014926644111112405,0.9855274566525742,0.855252567165036,-0.6452785094740379,0.632455532033676
27.9664211,-82.4831081,4.0,99,1,0,23,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,11.56986301369863,0.15721592172559484,0.33778074271736713,0.7376118811881189,81.92079207920793,4.0,1.0,26.0,0.4775852904356393,-0.06752154709887799,0.04627448133827459,-0.18463723646899916,0.11357771260606364,-1.2649110640673518
28.0161327,-82.485083,3.5,9,0,0,17,2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.493150684931507,0.054901960784313725,0.1811764705882353,0.58109,209.6,3.0,5.0,26.0,-0.5799585666218108,-0.4138633230024398,-0.3474041668898255,-0.8087091941632445,0.06471471560632441,0.9258200997725513
28.0812459592,-82.5072170224,4.0,79,1,0,21,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.0,4.824657534246575,0.3000997008973081,0.6665004985044866,0.6870616279069767,87.81395348837209,5.0,4.0,63.0,-0.16510439377765782,-0.34529195732814394,0.3482926220407754,0.8890315179761513,0.5029994270235711,-1.877335943272391
28.0241834,-82.5620969,2.5,9,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,5.8,0.030852105778648383,0.04113614103819784,0.37244444444444447,72.88888888888889,2.0,1.0,28.0,-0.4122026961208572,-0.4897433859067221,-0.7784798067841147,-0.9376859695659702,-0.3472916938418202,0.9309493362512624
27.9712651,-82.4851324,2.0,6,1,0,17,2,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.295890410958904,0.011614126570277317,0.0182507703247215,-0.14288571428571423,62.57142857142857,1.0,1.0,27.0,-0.48036103402061847,-0.7417023738659555,-1.6984155512168935,-1.9907876064808236,-0.25978059022217154,1.0377490433255419
28.078423,-82.507425,4.0,46,1,1,12,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,10.312328767123288,0.09988808058198098,0.09009513150531617,0.6115941176470586,73.62745098039215,4.0,4.0,63.0,-0.5299271882641565,-0.6626146607391021,0.28810743466565875,-0.2222303394841915,0.1531727935449309,0.41635614025745554
27.965995,-82.493687,4.5,244,1,0,26,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.6657534246575345,0.6410256410256411,2.0205128205128204,0.7983551999999999,81.376,5.0,9.0,33.0,0.9408060644485934,0.7432829797765189,0.7982892402729802,0.7709617516270898,0.3924760983618976,-0.8183170883849714
28.0488738,-82.3935456,4.0,45,0,0,17,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,10.723287671232876,0.0858456821665815,0.12161471640265714,0.7176208333333337,94.14583333333333,4.5,12.0,41.0,-0.35117290387458816,-0.6684973137873172,0.8537655782769662,0.7561094347583663,0.5599771947003784,-1.0760551736979407
28.0421223,-82.5034748,4.0,73,0,0,19,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.8602739726027397,1.6719745222929938,5.060509554140128,0.6906546666666663,136.85333333333332,4.0,4.0,38.0,-0.07930538120108524,4.073413102842,0.6996311511146017,0.20624530442602818,-0.3799757980216537,-0.8528028654224418
28.054975,-82.504658,4.0,394,1,0,30,2,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,4.5698630136986305,1.4411764705882353,2.3463488843813387,0.7269480295566499,111.69950738916256,4.0,3.0,42.0,2.309782481292723,2.2292912855865863,0.7382134705255623,0.37802067172680925,0.9970662393426882,0.6695340634119862
27.946718,-82.456976,3.5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,5.035616438356165,0.02067336089781453,0.04961606615475487,0.023260000000000038,116.6,4.0,26.0,217.0,-0.5255440355021083,-0.6797323105891814,-0.18559536759743628,0.10056780674371346,-0.4370412834381749,0.4293756883109517
